pathway_id	description	pval	cancer_group	gene_parsed_by
path:hsa05034	Alcoholism - Homo sapiens (human)	0.001967604004237199	LGG	FOLH1
path:hsa05100	Bacterial invasion of epithelial cells - Homo sapiens (human)	0.025287149081265316	LGG	FOLH1
path:hsa05110	Vibrio cholerae infection - Homo sapiens (human)	0.4980160253979703	LGG	FOLH1
path:hsa05120	Epithelial cell signaling in Helicobacter pylori infection - Homo sapiens (human)	0.00898960731482983	LGG	FOLH1
path:hsa05130	Pathogenic Escherichia coli infection - Homo sapiens (human)	0.8800962114655995	LGG	FOLH1
path:hsa05131	Shigellosis - Homo sapiens (human)	0.1916655506419309	LGG	FOLH1
path:hsa05132	Salmonella infection - Homo sapiens (human)	0.645824122684693	LGG	FOLH1
path:hsa05133	Pertussis - Homo sapiens (human)	0.40271059344496274	LGG	FOLH1
path:hsa05134	Legionellosis - Homo sapiens (human)	0.14293252718534497	LGG	FOLH1
path:hsa05135	Yersinia infection - Homo sapiens (human)	0.6206180319793548	LGG	FOLH1
path:hsa05140	Leishmaniasis - Homo sapiens (human)	0.13811250820098375	LGG	FOLH1
path:hsa05142	Chagas disease - Homo sapiens (human)	0.39684410366677003	LGG	FOLH1
path:hsa05143	African trypanosomiasis - Homo sapiens (human)	0.5706349253700362	LGG	FOLH1
path:hsa05144	Malaria - Homo sapiens (human)	0.20906617227040405	LGG	FOLH1
path:hsa05145	Toxoplasmosis - Homo sapiens (human)	0.1491096144282732	LGG	FOLH1
path:hsa05146	Amoebiasis - Homo sapiens (human)	0.5167745358275927	LGG	FOLH1
path:hsa05150	Staphylococcus aureus infection - Homo sapiens (human)	0.15480093532331374	LGG	FOLH1
path:hsa05152	Tuberculosis - Homo sapiens (human)	0.12430668440206018	LGG	FOLH1
path:hsa05160	Hepatitis C - Homo sapiens (human)	0.027770297880350316	LGG	FOLH1
path:hsa05161	Hepatitis B - Homo sapiens (human)	0.09796789479256432	LGG	FOLH1
path:hsa05162	Measles - Homo sapiens (human)	4.590781679164204e-4	LGG	FOLH1
path:hsa05163	Human cytomegalovirus infection - Homo sapiens (human)	0.08287727981812436	LGG	FOLH1
path:hsa05164	Influenza A - Homo sapiens (human)	3.473201232484305e-4	LGG	FOLH1
path:hsa05165	Human papillomavirus infection - Homo sapiens (human)	0.40096253158797546	LGG	FOLH1
path:hsa05166	Human T-cell leukemia virus 1 infection - Homo sapiens (human)	0.1353879480182623	LGG	FOLH1
path:hsa05167	Kaposi sarcoma-associated herpesvirus infection - Homo sapiens (human)	0.07763452587850209	LGG	FOLH1
path:hsa05168	Herpes simplex virus 1 infection - Homo sapiens (human)	0.07211560365148201	LGG	FOLH1
path:hsa05169	Epstein-Barr virus infection - Homo sapiens (human)	0.002692166563743759	LGG	FOLH1
path:hsa05170	Human immunodeficiency virus 1 infection - Homo sapiens (human)	0.18476021322891173	LGG	FOLH1
path:hsa05171	Coronavirus disease - COVID-19 - Homo sapiens (human)	0.033677172990296926	LGG	FOLH1
path:hsa05200	Pathways in cancer - Homo sapiens (human)	0.8576607565779336	LGG	FOLH1
path:hsa05202	Transcriptional misregulation in cancer - Homo sapiens (human)	0.07769377921696144	LGG	FOLH1
path:hsa05203	Viral carcinogenesis - Homo sapiens (human)	0.011494173171067056	LGG	FOLH1
path:hsa05204	Chemical carcinogenesis - DNA adducts - Homo sapiens (human)	0.30382161251832485	LGG	FOLH1
path:hsa05205	Proteoglycans in cancer - Homo sapiens (human)	0.6183544583502081	LGG	FOLH1
path:hsa05206	MicroRNAs in cancer - Homo sapiens (human)	0.611221475496734	LGG	FOLH1
path:hsa05207	Chemical carcinogenesis - receptor activation - Homo sapiens (human)	0.8410062105733519	LGG	FOLH1
path:hsa05208	Chemical carcinogenesis - reactive oxygen species - Homo sapiens (human)	0.4346633394651622	LGG	FOLH1
path:hsa05210	Colorectal cancer - Homo sapiens (human)	0.13151423644747195	LGG	FOLH1
path:hsa05211	Renal cell carcinoma - Homo sapiens (human)	0.6530734677273147	LGG	FOLH1
path:hsa05212	Pancreatic cancer - Homo sapiens (human)	0.008551790054718119	LGG	FOLH1
path:hsa05213	Endometrial cancer - Homo sapiens (human)	0.04264252251825594	LGG	FOLH1
path:hsa05214	Glioma - Homo sapiens (human)	0.9384782388458535	LGG	FOLH1
path:hsa05215	Prostate cancer - Homo sapiens (human)	0.1390842418470657	LGG	FOLH1
path:hsa05216	Thyroid cancer - Homo sapiens (human)	0.03459741895669396	LGG	FOLH1
path:hsa05217	Basal cell carcinoma - Homo sapiens (human)	0.6495591835466168	LGG	FOLH1
path:hsa05218	Melanoma - Homo sapiens (human)	0.45368442331701386	LGG	FOLH1
path:hsa05219	Bladder cancer - Homo sapiens (human)	0.6745383345152933	LGG	FOLH1
path:hsa05220	Chronic myeloid leukemia - Homo sapiens (human)	0.010952779073457573	LGG	FOLH1
path:hsa05221	Acute myeloid leukemia - Homo sapiens (human)	0.03959289955432009	LGG	FOLH1
path:hsa05222	Small cell lung cancer - Homo sapiens (human)	0.2858363632398737	LGG	FOLH1
path:hsa05223	Non-small cell lung cancer - Homo sapiens (human)	0.09531757787074545	LGG	FOLH1
path:hsa05224	Breast cancer - Homo sapiens (human)	0.7328467314788522	LGG	FOLH1
path:hsa05225	Hepatocellular carcinoma - Homo sapiens (human)	0.006160131764708004	LGG	FOLH1
path:hsa05226	Gastric cancer - Homo sapiens (human)	0.8982495276931244	LGG	FOLH1
path:hsa05230	Central carbon metabolism in cancer - Homo sapiens (human)	0.998298883816149	LGG	FOLH1
path:hsa05231	Choline metabolism in cancer - Homo sapiens (human)	0.09302625630442986	LGG	FOLH1
path:hsa05235	PD-L1 expression and PD-1 checkpoint pathway in cancer - Homo sapiens (human)	0.0873558017374187	LGG	FOLH1
path:hsa05310	Asthma - Homo sapiens (human)	0.032212534750141394	LGG	FOLH1
path:hsa05320	Autoimmune thyroid disease - Homo sapiens (human)	0.004739157620773898	LGG	FOLH1
path:hsa05321	Inflammatory bowel disease - Homo sapiens (human)	0.04210505059562065	LGG	FOLH1
path:hsa05322	Systemic lupus erythematosus - Homo sapiens (human)	0.04369272275261437	LGG	FOLH1
path:hsa05323	Rheumatoid arthritis - Homo sapiens (human)	0.5651375267973393	LGG	FOLH1
path:hsa05330	Allograft rejection - Homo sapiens (human)	0.014444197141966496	LGG	FOLH1
path:hsa05332	Graft-versus-host disease - Homo sapiens (human)	0.018089679678047796	LGG	FOLH1
path:hsa05340	Primary immunodeficiency - Homo sapiens (human)	0.08033030386068256	LGG	FOLH1
path:hsa05410	Hypertrophic cardiomyopathy - Homo sapiens (human)	0.5778444868924328	LGG	FOLH1
path:hsa05412	Arrhythmogenic right ventricular cardiomyopathy - Homo sapiens (human)	0.8268717232424283	LGG	FOLH1
path:hsa05414	Dilated cardiomyopathy - Homo sapiens (human)	0.45963809673735956	LGG	FOLH1
path:hsa05415	Diabetic cardiomyopathy - Homo sapiens (human)	0.475547201874875	LGG	FOLH1
path:hsa05416	Viral myocarditis - Homo sapiens (human)	0.04352301160483163	LGG	FOLH1
path:hsa05417	Lipid and atherosclerosis - Homo sapiens (human)	0.5454446515882734	LGG	FOLH1
path:hsa05418	Fluid shear stress and atherosclerosis - Homo sapiens (human)	0.8309001729792187	LGG	FOLH1
path:hsa00010	Glycolysis / Gluconeogenesis - Homo sapiens (human)	0.8735468322660653	Medullo	FOLH1
path:hsa00020	Citrate cycle (TCA cycle) - Homo sapiens (human)	0.9624171430512318	Medullo	FOLH1
path:hsa00030	Pentose phosphate pathway - Homo sapiens (human)	0.47707933668824054	Medullo	FOLH1
path:hsa00040	Pentose and glucuronate interconversions - Homo sapiens (human)	0.5705223134730213	Medullo	FOLH1
path:hsa00051	Fructose and mannose metabolism - Homo sapiens (human)	0.07167109849741665	Medullo	FOLH1
path:hsa00052	Galactose metabolism - Homo sapiens (human)	0.4506835509265483	Medullo	FOLH1
path:hsa00053	Ascorbate and aldarate metabolism - Homo sapiens (human)	0.0669040825235969	Medullo	FOLH1
path:hsa00061	Fatty acid biosynthesis - Homo sapiens (human)	0.6334024680221888	Medullo	FOLH1
path:hsa00062	Fatty acid elongation - Homo sapiens (human)	0.8247467835340135	Medullo	FOLH1
path:hsa00071	Fatty acid degradation - Homo sapiens (human)	0.059698055002915376	Medullo	FOLH1
path:hsa00100	Steroid biosynthesis - Homo sapiens (human)	0.9351120183476567	Medullo	FOLH1
path:hsa00120	Primary bile acid biosynthesis - Homo sapiens (human)	0.013323140360642458	Medullo	FOLH1
path:hsa00130	Ubiquinone and other terpenoid-quinone biosynthesis - Homo sapiens (human)	0.9999141601817172	Medullo	FOLH1
path:hsa00140	Steroid hormone biosynthesis - Homo sapiens (human)	0.03920289905536361	Medullo	FOLH1
path:hsa00190	Oxidative phosphorylation - Homo sapiens (human)	0.882591094421864	Medullo	FOLH1
path:hsa00220	Arginine biosynthesis - Homo sapiens (human)	0.943917287109287	Medullo	FOLH1
path:hsa00230	Purine metabolism - Homo sapiens (human)	0.13800213433776587	Medullo	FOLH1
path:hsa00232	Caffeine metabolism - Homo sapiens (human)	0.5341035155483267	Medullo	FOLH1
path:hsa00240	Pyrimidine metabolism - Homo sapiens (human)	0.05752047190847364	Medullo	FOLH1
path:hsa00250	Alanine, aspartate and glutamate metabolism - Homo sapiens (human)	0.44566618686247406	Medullo	FOLH1
path:hsa00260	Glycine, serine and threonine metabolism - Homo sapiens (human)	0.4468658125336188	Medullo	FOLH1
path:hsa00270	Cysteine and methionine metabolism - Homo sapiens (human)	0.521258632790327	Medullo	FOLH1
path:hsa00280	Valine, leucine and isoleucine degradation - Homo sapiens (human)	0.35178355200420763	Medullo	FOLH1
path:hsa00290	Valine, leucine and isoleucine biosynthesis - Homo sapiens (human)	0.42637505944042575	Medullo	FOLH1
path:hsa00310	Lysine degradation - Homo sapiens (human)	0.5900108251150811	Medullo	FOLH1
path:hsa00330	Arginine and proline metabolism - Homo sapiens (human)	0.5239031663471647	Medullo	FOLH1
path:hsa00340	Histidine metabolism - Homo sapiens (human)	0.6649127442388578	Medullo	FOLH1
path:hsa00350	Tyrosine metabolism - Homo sapiens (human)	0.7551826714266919	Medullo	FOLH1
path:hsa00360	Phenylalanine metabolism - Homo sapiens (human)	0.6341146623017071	Medullo	FOLH1
path:hsa00380	Tryptophan metabolism - Homo sapiens (human)	0.06598564601079615	Medullo	FOLH1
path:hsa00400	Phenylalanine, tyrosine and tryptophan biosynthesis - Homo sapiens (human)	0.2628989427059014	Medullo	FOLH1
path:hsa00410	beta-Alanine metabolism - Homo sapiens (human)	0.4788034245874999	Medullo	FOLH1
path:hsa00430	Taurine and hypotaurine metabolism - Homo sapiens (human)	0.056248399509225534	Medullo	FOLH1
path:hsa00440	Phosphonate and phosphinate metabolism - Homo sapiens (human)	0.4395199872690605	Medullo	FOLH1
path:hsa00450	Selenocompound metabolism - Homo sapiens (human)	0.697045693859623	Medullo	FOLH1
path:hsa00470	D-Amino acid metabolism - Homo sapiens (human)	0.6028925110516268	Medullo	FOLH1
path:hsa00480	Glutathione metabolism - Homo sapiens (human)	0.9959299235532961	Medullo	FOLH1
path:hsa00500	Starch and sucrose metabolism - Homo sapiens (human)	0.33659758024314523	Medullo	FOLH1
path:hsa00510	N-Glycan biosynthesis - Homo sapiens (human)	0.49629182653966986	Medullo	FOLH1
path:hsa00511	Other glycan degradation - Homo sapiens (human)	0.8829500978038404	Medullo	FOLH1
path:hsa00512	Mucin type O-glycan biosynthesis - Homo sapiens (human)	0.36572193117297425	Medullo	FOLH1
path:hsa00513	Various types of N-glycan biosynthesis - Homo sapiens (human)	0.21526161427573087	Medullo	FOLH1
path:hsa00514	Other types of O-glycan biosynthesis - Homo sapiens (human)	0.8863600080401819	Medullo	FOLH1
path:hsa00515	Mannose type O-glycan biosynthesis - Homo sapiens (human)	0.7733409257389119	Medullo	FOLH1
path:hsa00520	Amino sugar and nucleotide sugar metabolism - Homo sapiens (human)	0.5632045385560875	Medullo	FOLH1
path:hsa00524	Neomycin, kanamycin and gentamicin biosynthesis - Homo sapiens (human)	0.5717740021480935	Medullo	FOLH1
path:hsa00531	Glycosaminoglycan degradation - Homo sapiens (human)	0.7640364034893672	Medullo	FOLH1
path:hsa00532	Glycosaminoglycan biosynthesis - chondroitin sulfate / dermatan sulfate - Homo sapiens (human)	0.5002763679868157	Medullo	FOLH1
path:hsa00533	Glycosaminoglycan biosynthesis - keratan sulfate - Homo sapiens (human)	0.6732214939031946	Medullo	FOLH1
path:hsa00534	Glycosaminoglycan biosynthesis - heparan sulfate / heparin - Homo sapiens (human)	0.37434350852866705	Medullo	FOLH1
path:hsa00561	Glycerolipid metabolism - Homo sapiens (human)	0.17765120952943128	Medullo	FOLH1
path:hsa00562	Inositol phosphate metabolism - Homo sapiens (human)	0.9668995488769186	Medullo	FOLH1
path:hsa00563	Glycosylphosphatidylinositol (GPI)-anchor biosynthesis - Homo sapiens (human)	0.3218710300834022	Medullo	FOLH1
path:hsa00564	Glycerophospholipid metabolism - Homo sapiens (human)	0.19262533070701643	Medullo	FOLH1
path:hsa00565	Ether lipid metabolism - Homo sapiens (human)	0.22983657874574634	Medullo	FOLH1
path:hsa00590	Arachidonic acid metabolism - Homo sapiens (human)	0.4594045822280687	Medullo	FOLH1
path:hsa00591	Linoleic acid metabolism - Homo sapiens (human)	0.8202745002746968	Medullo	FOLH1
path:hsa00592	alpha-Linolenic acid metabolism - Homo sapiens (human)	0.5290510605196093	Medullo	FOLH1
path:hsa00600	Sphingolipid metabolism - Homo sapiens (human)	0.3282982253230541	Medullo	FOLH1
path:hsa00601	Glycosphingolipid biosynthesis - lacto and neolacto series - Homo sapiens (human)	0.7064678520389398	Medullo	FOLH1
path:hsa00603	Glycosphingolipid biosynthesis - globo and isoglobo series - Homo sapiens (human)	0.2891289424194135	Medullo	FOLH1
path:hsa00604	Glycosphingolipid biosynthesis - ganglio series - Homo sapiens (human)	0.8527186409697934	Medullo	FOLH1
path:hsa00620	Pyruvate metabolism - Homo sapiens (human)	0.5795746935268398	Medullo	FOLH1
path:hsa00630	Glyoxylate and dicarboxylate metabolism - Homo sapiens (human)	0.5600659559570293	Medullo	FOLH1
path:hsa00640	Propanoate metabolism - Homo sapiens (human)	0.2577709127699509	Medullo	FOLH1
path:hsa00650	Butanoate metabolism - Homo sapiens (human)	0.6531549477157071	Medullo	FOLH1
path:hsa00670	One carbon pool by folate - Homo sapiens (human)	0.8411261928272628	Medullo	FOLH1
path:hsa00730	Thiamine metabolism - Homo sapiens (human)	0.5501000523363075	Medullo	FOLH1
path:hsa00740	Riboflavin metabolism - Homo sapiens (human)	0.5784359207725174	Medullo	FOLH1
path:hsa00750	Vitamin B6 metabolism - Homo sapiens (human)	0.5951990275244023	Medullo	FOLH1
path:hsa00760	Nicotinate and nicotinamide metabolism - Homo sapiens (human)	0.26927912718022057	Medullo	FOLH1
path:hsa00770	Pantothenate and CoA biosynthesis - Homo sapiens (human)	0.45782496364184966	Medullo	FOLH1
path:hsa00780	Biotin metabolism - Homo sapiens (human)	0.28501323688134617	Medullo	FOLH1
path:hsa00785	Lipoic acid metabolism - Homo sapiens (human)	0.8181734064082311	Medullo	FOLH1
path:hsa00790	Folate biosynthesis - Homo sapiens (human)	0.38951328121112694	Medullo	FOLH1
path:hsa00830	Retinol metabolism - Homo sapiens (human)	0.23022615216398193	Medullo	FOLH1
path:hsa00860	Porphyrin and chlorophyll metabolism - Homo sapiens (human)	0.6485207523204848	Medullo	FOLH1
path:hsa00900	Terpenoid backbone biosynthesis - Homo sapiens (human)	0.30590713257096164	Medullo	FOLH1
path:hsa00910	Nitrogen metabolism - Homo sapiens (human)	0.6198072284873648	Medullo	FOLH1
path:hsa00920	Sulfur metabolism - Homo sapiens (human)	0.21758061093013661	Medullo	FOLH1
path:hsa00970	Aminoacyl-tRNA biosynthesis - Homo sapiens (human)	0.8941732676630163	Medullo	FOLH1
path:hsa00980	Metabolism of xenobiotics by cytochrome P450 - Homo sapiens (human)	0.13299197962898918	Medullo	FOLH1
path:hsa00982	Drug metabolism - cytochrome P450 - Homo sapiens (human)	0.14249247738891	Medullo	FOLH1
path:hsa00983	Drug metabolism - other enzymes - Homo sapiens (human)	0.4976127316395117	Medullo	FOLH1
path:hsa01040	Biosynthesis of unsaturated fatty acids - Homo sapiens (human)	0.10492709770314396	Medullo	FOLH1
path:hsa01100	Metabolic pathways - Homo sapiens (human)	0.8917739052787016	Medullo	FOLH1
path:hsa01200	Carbon metabolism - Homo sapiens (human)	0.7459357469933989	Medullo	FOLH1
path:hsa01210	2-Oxocarboxylic acid metabolism - Homo sapiens (human)	0.9394783201967599	Medullo	FOLH1
path:hsa01212	Fatty acid metabolism - Homo sapiens (human)	0.5421968963221118	Medullo	FOLH1
path:hsa01230	Biosynthesis of amino acids - Homo sapiens (human)	0.7093841005563521	Medullo	FOLH1
path:hsa01240	Biosynthesis of cofactors - Homo sapiens (human)	0.8967771253128017	Medullo	FOLH1
path:hsa01250	Biosynthesis of nucleotide sugars - Homo sapiens (human)	0.32878243192828405	Medullo	FOLH1
path:hsa01521	EGFR tyrosine kinase inhibitor resistance - Homo sapiens (human)	0.18453852395948608	Medullo	FOLH1
path:hsa01522	Endocrine resistance - Homo sapiens (human)	0.009035491408889734	Medullo	FOLH1
path:hsa01523	Antifolate resistance - Homo sapiens (human)	0.21217167583191454	Medullo	FOLH1
path:hsa01524	Platinum drug resistance - Homo sapiens (human)	0.7523942968811482	Medullo	FOLH1
path:hsa02010	ABC transporters - Homo sapiens (human)	0.14751494883548796	Medullo	FOLH1
path:hsa03008	Ribosome biogenesis in eukaryotes - Homo sapiens (human)	0.7908190569469773	Medullo	FOLH1
path:hsa03010	Ribosome - Homo sapiens (human)	0.7276362056870742	Medullo	FOLH1
path:hsa03013	Nucleocytoplasmic transport - Homo sapiens (human)	0.7456485725544384	Medullo	FOLH1
path:hsa03015	mRNA surveillance pathway - Homo sapiens (human)	0.9334330314752074	Medullo	FOLH1
path:hsa03018	RNA degradation - Homo sapiens (human)	0.47420813354057634	Medullo	FOLH1
path:hsa03020	RNA polymerase - Homo sapiens (human)	0.9773160484414556	Medullo	FOLH1
path:hsa03022	Basal transcription factors - Homo sapiens (human)	0.7748549857756915	Medullo	FOLH1
path:hsa03030	DNA replication - Homo sapiens (human)	0.5949982500243807	Medullo	FOLH1
path:hsa03040	Spliceosome - Homo sapiens (human)	0.7393742643706347	Medullo	FOLH1
path:hsa03050	Proteasome - Homo sapiens (human)	0.33612369182470436	Medullo	FOLH1
path:hsa03060	Protein export - Homo sapiens (human)	0.6068055025733383	Medullo	FOLH1
path:hsa03320	PPAR signaling pathway - Homo sapiens (human)	0.5624399685901944	Medullo	FOLH1
path:hsa03410	Base excision repair - Homo sapiens (human)	0.8191010039331026	Medullo	FOLH1
path:hsa03420	Nucleotide excision repair - Homo sapiens (human)	0.5163668750125059	Medullo	FOLH1
path:hsa03430	Mismatch repair - Homo sapiens (human)	0.6959748647456029	Medullo	FOLH1
path:hsa03440	Homologous recombination - Homo sapiens (human)	0.3022782411738997	Medullo	FOLH1
path:hsa03450	Non-homologous end-joining - Homo sapiens (human)	0.826732080888882	Medullo	FOLH1
path:hsa03460	Fanconi anemia pathway - Homo sapiens (human)	0.22671352791342467	Medullo	FOLH1
path:hsa04010	MAPK signaling pathway - Homo sapiens (human)	0.06173053898831355	Medullo	FOLH1
path:hsa04012	ErbB signaling pathway - Homo sapiens (human)	0.24600455056153572	Medullo	FOLH1
path:hsa04014	Ras signaling pathway - Homo sapiens (human)	0.13034088536749583	Medullo	FOLH1
path:hsa04015	Rap1 signaling pathway - Homo sapiens (human)	0.04265701083306185	Medullo	FOLH1
path:hsa04020	Calcium signaling pathway - Homo sapiens (human)	0.5242113402410586	Medullo	FOLH1
path:hsa04022	cGMP-PKG signaling pathway - Homo sapiens (human)	0.1681616151631536	Medullo	FOLH1
path:hsa04024	cAMP signaling pathway - Homo sapiens (human)	0.5848588468820002	Medullo	FOLH1
path:hsa04060	Cytokine-cytokine receptor interaction - Homo sapiens (human)	0.5088026156750387	Medullo	FOLH1
path:hsa04061	Viral protein interaction with cytokine and cytokine receptor - Homo sapiens (human)	0.5191332890398763	Medullo	FOLH1
path:hsa04062	Chemokine signaling pathway - Homo sapiens (human)	0.21155105876776856	Medullo	FOLH1
