"Module"	"Gene1"	"Gene2"
"M1"	"IGSF1"	"CDC23"
"M1"	"IGSF1"	"MIF"
"M1"	"IGSF1"	"YIPF3"
"M1"	"IGSF1"	"MLF2"
"M1"	"IGSF1"	"EPO"
"M1"	"IGSF1"	"OLIG2"
"M1"	"IGSF1"	"TRIM7"
"M1"	"PPA2"	"CPNE6"
"M1"	"GCM1"	"CPAMD8"
"M1"	"EIF2AK2"	"ADRA1D"
"M1"	"NLRP2"	"PTP4A1"
"M1"	"NLRP2"	"LDHA"
"M1"	"NLRP2"	"UPK1A"
"M1"	"NLRP2"	"ABCF2"
"M1"	"NLRP2"	"SIRPA"
"M1"	"VPS11"	"MYH14"
"M1"	"VPS11"	"MYL3"
"M1"	"VPS11"	"RXRG"
"M1"	"VPS11"	"SYT9"
"M1"	"VPS11"	"FOLH1"
"M1"	"HRH3"	"S1PR5"
"M1"	"HRH3"	"MYL3"
"M1"	"HRH3"	"RXRG"
"M1"	"HRH3"	"SYT9"
"M1"	"HRH3"	"FOLH1"
"M1"	"HRH3"	"FXYD1"
"M1"	"HRH3"	"CYP4F3"
"M1"	"HRH3"	"MOG"
"M1"	"HRH3"	"SLC27A6"
"M1"	"SPOCK3"	"CSPG4"
"M1"	"SPOCK3"	"PTP4A1"
"M1"	"SPOCK3"	"EPHA8"
"M1"	"SPOCK3"	"GCGR"
"M1"	"SPOCK3"	"PPA1"
"M1"	"SPOCK3"	"PTMS"
"M1"	"SPOCK3"	"ACAA1"
"M1"	"SPOCK3"	"CLPX"
"M1"	"SPOCK3"	"RUNX2"
"M1"	"SPOCK3"	"SLC29A1"
"M1"	"SPOCK3"	"GNPAT"
"M1"	"SPOCK3"	"PAX3"
"M1"	"IGF2BP3"	"KCTD8"
"M1"	"PEF1"	"ASB4"
"M1"	"SH3BP1"	"KCTD8"
"M1"	"FCGR2B"	"EXTL1"
"M1"	"PTPRB"	"PADI2"
"M1"	"VCL"	"SUSD3"
"M1"	"CCDC39"	"GPI"
"M1"	"CCDC39"	"DERL3"
"M1"	"CCDC39"	"PLXNA1"
"M1"	"CCDC39"	"FBN1"
"M1"	"CCDC39"	"PRDX5"
"M1"	"CCDC39"	"HMGCR"
"M1"	"CCDC39"	"SNRNP27"
"M1"	"CCDC39"	"ATP5F1"
"M1"	"CCDC39"	"ZFP91"
"M1"	"CCDC39"	"CHMP2A"
"M1"	"CCDC39"	"TH"
"M1"	"CCDC39"	"ZCCHC11"
"M1"	"CCDC39"	"KLC2"
"M1"	"CCDC39"	"SKI"
"M1"	"CCDC39"	"MAT2B"
"M1"	"CCDC39"	"GRIN2A"
"M1"	"CCDC39"	"DPF1"
"M1"	"CCDC39"	"ZNRF3"
"M1"	"CCDC39"	"ADRB2"
"M1"	"CCDC39"	"PTP4A1"
"M1"	"CCDC39"	"RFXAP"
"M1"	"CCDC39"	"LARP7"
"M1"	"CCDC39"	"ZFP36L1"
"M1"	"CCDC39"	"ORC4"
"M1"	"CCDC39"	"MLLT10"
"M1"	"CCDC39"	"MMP13"
"M1"	"CCDC39"	"SH3BP4"
"M1"	"CCDC39"	"KLHL17"
"M1"	"CCDC39"	"PAAF1"
"M1"	"CCDC39"	"CD28"
"M1"	"CCDC39"	"HPCAL4"
"M1"	"CCDC39"	"CLDN1"
"M1"	"CCDC39"	"CD36"
"M1"	"CCDC39"	"BCLAF1"
"M1"	"CCDC39"	"ARPC1B"
"M1"	"CCDC39"	"TSNAX"
"M1"	"CCDC39"	"EXOSC9"
"M1"	"CCDC39"	"TACC3"
"M1"	"CCDC39"	"ITPR3"
"M1"	"CCDC39"	"PNP"
"M1"	"CCDC39"	"HOXA10"
"M1"	"CCDC39"	"KPNA5"
"M1"	"CCDC39"	"ZNF2"
"M1"	"CCDC39"	"HOXA11"
"M1"	"CCDC39"	"CD276"
"M1"	"CCDC39"	"ARNTL2"
"M1"	"CCDC39"	"BANF1"
"M1"	"CCDC39"	"SAMD4A"
"M1"	"CCDC39"	"ZBTB37"
"M1"	"CCDC39"	"ZBTB6"
"M1"	"CCDC39"	"B3GNTL1"
"M1"	"CCDC39"	"B3GNT9"
"M1"	"CCDC39"	"HADH"
"M1"	"CCDC39"	"CACUL1"
"M1"	"CCDC39"	"TGM2"
"M1"	"CCDC39"	"RAB14"
"M1"	"CCDC39"	"CHKB"
"M1"	"CCDC39"	"TMSB4Y"
"M1"	"CCDC39"	"RPS5"
"M1"	"CCDC39"	"SIRPG"
"M1"	"RNF19B"	"ASB4"
"M1"	"RNF19B"	"EXTL1"
"M1"	"ADRA2B"	"DNAJA3"
"M1"	"ADRA2B"	"CD59"
"M1"	"ADRA2B"	"XK"
"M1"	"ADRA2B"	"CEP97"
"M1"	"ADRA2B"	"CEP57"
"M1"	"ADRA2B"	"GTF3A"
"M1"	"ADRA2B"	"ELN"
"M1"	"ADRA2B"	"STAP2"
"M1"	"ADRA2B"	"CBLL1"
"M1"	"ADRA2B"	"PTP4A1"
"M1"	"ADRA2B"	"SRP68"
"M1"	"ADRA2B"	"IMPDH2"
"M1"	"ADRA2B"	"RAB11FIP5"
"M1"	"ADRA2B"	"CUEDC2"
"M1"	"ADRA2B"	"IARS"
"M1"	"ADRA2B"	"RUSC1"
"M1"	"ADRA2B"	"GAS2L2"
"M1"	"ADRA2B"	"RTKN"
"M1"	"ADRA2B"	"PPP1R3G"
"M1"	"ADRA2B"	"EGR2"
"M1"	"ADRA2B"	"NNMT"
"M1"	"ADRA2B"	"PGP"
"M1"	"ADRA2B"	"DCP2"
"M1"	"ADRA2B"	"PDRG1"
"M1"	"ADRA2B"	"ACSL4"
"M1"	"ADRA2B"	"BOD1L1"
"M1"	"ADRA2B"	"NAA20"
"M1"	"ADRA2B"	"TMEM45A"
"M1"	"ADRA2B"	"NFU1"
"M1"	"ADRA2B"	"CLPS"
"M1"	"ADRA2B"	"SAA1"
"M1"	"ADRA2B"	"SOX30"
"M1"	"POMC"	"PCNT"
"M1"	"POMC"	"BOP1"
"M1"	"POMC"	"MRGBP"
"M1"	"POMC"	"PCGF2"
"M1"	"POMC"	"TRIML1"
"M1"	"POMC"	"NUP43"
"M1"	"POMC"	"CCDC53"
"M1"	"POMC"	"C19orf60"
"M1"	"POMC"	"SERPINA1"
"M1"	"POMC"	"ZNF480"
"M1"	"POMC"	"BAHCC1"
"M1"	"POMC"	"MED12"
"M1"	"POMC"	"ARHGAP19"
"M1"	"POMC"	"TNFSF10"
"M1"	"POMC"	"MKKS"
"M1"	"POMC"	"LYN"
"M1"	"POMC"	"RPF2"
"M1"	"POMC"	"SLC7A2"
"M1"	"POMC"	"TCN1"
"M1"	"POMC"	"PDGFRB"
"M1"	"POMC"	"CD53"
"M1"	"POMC"	"ETV7"
"M1"	"POMC"	"IRAK1"
"M1"	"POMC"	"C14orf166"
"M1"	"POMC"	"NRXN2"
"M1"	"POMC"	"DCTN3"
"M1"	"POMC"	"DNAH9"
"M1"	"DACH1"	"PTP4A1"
"M1"	"DACH1"	"DUT"
"M1"	"DACH1"	"PDE2A"
"M1"	"SRP19"	"PLIN4"
"M1"	"PDK2"	"PCDHA1"
"M1"	"APLP1"	"DNAJB2"
"M1"	"APLP1"	"DR1"
"M1"	"APLP1"	"HNRNPL"
"M1"	"APLP1"	"COG5"
"M1"	"APLP1"	"DOCK4"
"M1"	"APLP1"	"CRY1"
"M1"	"APLP1"	"PRF1"
"M1"	"APLP1"	"PTP4A1"
"M1"	"APLP1"	"CHD8"
"M1"	"APLP1"	"EHD3"
"M1"	"APLP1"	"A1CF"
"M1"	"APLP1"	"PHF19"
"M1"	"APLP1"	"RETN"
"M1"	"MTF2"	"RSPO4"
"M1"	"SNCG"	"RIMS4"
"M1"	"SNCG"	"RAB5B"
"M1"	"SNCG"	"PTP4A1"
"M1"	"SNCG"	"CHUK"
"M1"	"SNCG"	"CHD8"
"M1"	"SNCG"	"HSPA4"
"M1"	"SNCG"	"LIMD1"
"M1"	"SNCG"	"HIPK2"
"M1"	"SNCG"	"ETV6"
"M1"	"SNCG"	"PDIA4"
"M1"	"SNCG"	"TFB2M"
"M1"	"SNCG"	"GRIP1"
"M1"	"SNCG"	"TNFRSF1A"
"M1"	"SNCG"	"SDCCAG8"
"M1"	"SNCG"	"TCFL5"
"M1"	"SNCG"	"ANGPT2"
"M1"	"SNCG"	"ZNF746"
"M1"	"SNCG"	"FOXN3"
"M1"	"SNCG"	"FGFR1OP"
"M1"	"SNCG"	"SPTA1"
"M1"	"SNCG"	"ABCG8"
"M1"	"SNCG"	"DCAF17"
"M1"	"SNCG"	"ERI3"
"M1"	"SNCG"	"SPHKAP"
"M1"	"SNCG"	"FGR"
"M1"	"SNCG"	"SNX3"
"M1"	"SNCG"	"VSIG10"
"M1"	"SNCG"	"ZNF382"
"M1"	"SNCG"	"C12orf44"
"M1"	"SNCG"	"PMPCB"
"M1"	"MMP3"	"S100A1"
"M1"	"UPK2"	"POU3F4"
"M1"	"RPE65"	"GET4"
"M1"	"RPE65"	"PDZD3"
"M1"	"RPE65"	"COG6"
"M1"	"RPE65"	"MIEF2"
"M1"	"RPE65"	"HDAC8"
"M1"	"RPE65"	"MAGEB18"
"M1"	"RPE65"	"SGCE"
"M1"	"RPE65"	"USP14"
"M1"	"RPE65"	"RGS13"
"M1"	"RPE65"	"SYNPO2"
"M1"	"RPE65"	"STK35"
"M1"	"DENR"	"C8orf34"
"M1"	"GNA12"	"ASB4"
"M1"	"GNA12"	"RSPO4"
"M1"	"GPR143"	"PTP4A1"
"M1"	"GPR143"	"PPFIA1"
"M1"	"GPR143"	"TRPS1"
"M1"	"GPR143"	"RSPO2"
"M1"	"GPR143"	"PTK7"
"M1"	"GPR143"	"RPL35"
"M1"	"GPR143"	"NSD1"
"M1"	"GPR143"	"TAP2"
"M1"	"XIAP"	"KIF6"
"M1"	"SVIL"	"C8orf34"
"M1"	"SCAMP2"	"FXYD1"
"M1"	"IREB2"	"SUSD3"
"M1"	"BAIAP2"	"ASB4"
"M1"	"BAIAP2"	"CRLF1"
"M1"	"FRMD4A"	"SFRP2"
"M1"	"FRMD4A"	"PADI2"
"M1"	"GAD2"	"AQP1"
"M1"	"RNF103"	"CPNE6"
"M1"	"CYP2E1"	"C8orf34"
"M1"	"MSI2"	"PLP1"
"M1"	"MSI2"	"KLK6"
"M1"	"ASPM"	"ART3"
"M1"	"PEX19"	"KLK6"
"M1"	"UMOD"	"ACY3"
"M1"	"UMOD"	"ARHGAP36"
"M1"	"UMOD"	"ADRA1D"
"M1"	"UMOD"	"EXTL1"
"M1"	"ADAMTS6"	"ASB4"
"M1"	"SERPINB9"	"MBP"
"M1"	"SERPINB9"	"PCDHA1"
"M1"	"SERPINB9"	"ERMN"
"M1"	"SERPINB9"	"THNSL2"
"M1"	"SERPINB9"	"SPAG6"
"M1"	"DNAH6"	"ADIRF"
"M1"	"ABI3BP"	"USP29"
"M1"	"ABI3BP"	"CHTF8"
"M1"	"ABI3BP"	"ITPR1"
"M1"	"ABI3BP"	"KRAS"
"M1"	"ABI3BP"	"HNRNPL"
"M1"	"ABI3BP"	"MYBBP1A"
"M1"	"ABI3BP"	"WT1"
"M1"	"ABI3BP"	"NEIL1"
"M1"	"ABI3BP"	"PABPC3"
"M1"	"ABI3BP"	"FOLR3"
"M1"	"ABI3BP"	"PTP4A1"
"M1"	"ABI3BP"	"MRPL18"
"M1"	"ABI3BP"	"PSMC3IP"
"M1"	"ABI3BP"	"CCT5"
"M1"	"ABI3BP"	"PDCD7"
"M1"	"ABI3BP"	"INPPL1"
"M1"	"ABI3BP"	"RHEB"
"M1"	"ABI3BP"	"TRIM36"
"M1"	"ABI3BP"	"RBM15"
"M1"	"ABI3BP"	"PAQR7"
"M1"	"ABI3BP"	"RPS6KA4"
"M1"	"ABI3BP"	"SNAPC2"
"M1"	"ABI3BP"	"MICALCL"
"M1"	"ABI3BP"	"KBTBD6"
"M1"	"ABI3BP"	"UBE4A"
"M1"	"ABI3BP"	"TEC"
"M1"	"ABI3BP"	"P2RY11"
"M1"	"ABI3BP"	"TNP1"
"M1"	"ABI3BP"	"ZCCHC17"
"M1"	"S100Z"	"CPNE6"
"M1"	"SUPT4H1"	"NHLH2"
"M1"	"SUPT4H1"	"PPP1R16B"
"M1"	"WDR33"	"CPNE6"
"M1"	"WDR33"	"KCTD8"
"M1"	"TNNT1"	"KLK6"
"M1"	"FBXO2"	"PBK"
"M1"	"FBXO2"	"DPF1"
"M1"	"FBXO2"	"ADRB2"
"M1"	"FBXO2"	"NVL"
"M1"	"FBXO2"	"PAEP"
"M1"	"FBXO2"	"AK7"
"M1"	"FBXO2"	"KDELC2"
"M1"	"FBXO2"	"ATMIN"
"M1"	"FBXO2"	"SFPQ"
"M1"	"FBXO2"	"RPS6KL1"
"M1"	"FBXO2"	"SDHAF2"
"M1"	"FBXO2"	"IGLL5"
"M1"	"FBXO2"	"DNMBP"
"M1"	"FBXO2"	"CD14"
"M1"	"FBXO2"	"STAM2"
"M1"	"LRP2"	"RUNX1T1"
"M1"	"LRP2"	"CRIPT"
"M1"	"LRP2"	"PTP4A1"
"M1"	"LRP2"	"EPHA8"
"M1"	"LRP2"	"MT1G"
"M1"	"LRP2"	"FIZ1"
"M1"	"LRP2"	"KIF15"
"M1"	"LRP2"	"AKT3"
"M1"	"LRP2"	"IFT57"
"M1"	"LRP2"	"SNX30"
"M1"	"LRP2"	"RGS2"
"M1"	"LRP2"	"CHAF1A"
"M1"	"LRP2"	"UQCR11"
"M1"	"LRP2"	"TNR"
"M1"	"LRP2"	"CARD11"
"M1"	"LRP2"	"CD93"
"M1"	"LRP2"	"SLC25A23"
"M1"	"LRP2"	"SEPT2"
"M1"	"LRP2"	"IGSF9"
"M1"	"LRP2"	"PAN2"
"M1"	"LRP2"	"PLS3"
"M1"	"LRP2"	"POLR3C"
"M1"	"LRP2"	"SLC9A3R1"
"M1"	"LRP2"	"ZNF804A"
"M1"	"LRP2"	"DNAAF2"
"M1"	"RNF185"	"C8orf34"
"M1"	"ABCB8"	"ASB4"
"M1"	"ACADL"	"ASB4"
"M1"	"ACADL"	"DCBLD1"
"M1"	"ACADL"	"PTP4A1"
"M1"	"ACADL"	"TFF2"
"M1"	"ACADL"	"TAGLN"
"M1"	"ACADL"	"ATHL1"
"M1"	"ACADL"	"NR2C2"
"M1"	"ACADL"	"ATRN"
"M1"	"USP29"	"ASB4"
"M1"	"ARF4"	"ART3"
"M1"	"MNT"	"S100A1"
"M1"	"ABL2"	"C8orf34"
"M1"	"NMUR1"	"IL20RA"
"M1"	"LRPPRC"	"RXRG"
"M1"	"NAB2"	"C10orf90"
"M1"	"ZNF667"	"SYT9"
"M1"	"PAQR6"	"NF1"
"M1"	"PAQR6"	"SOAT2"
"M1"	"PAQR6"	"RNF165"
"M1"	"PAQR6"	"CD84"
"M1"	"WAPAL"	"CPNE6"
"M1"	"CEP152"	"C8orf34"
"M1"	"NISCH"	"KIF6"
"M1"	"ZFAND6"	"EXTL1"
"M1"	"KLF6"	"ADRA1D"
"M1"	"LMO2"	"CPNE6"
"M1"	"CLN8"	"SYT9"
"M1"	"HIST1H3H"	"ARHGAP36"
"M1"	"HIST1H3H"	"MEIS2"
"M1"	"HIST1H3H"	"ADRA1D"
"M1"	"HIST1H3H"	"EXTL1"
"M1"	"COL4A6"	"ASB4"
"M1"	"ZNF33A"	"NECAB2"
"M1"	"ADRA2A"	"TESK1"
"M1"	"ADRA2A"	"C19orf25"
"M1"	"ADRA2A"	"PTP4A1"
"M1"	"ADRA2A"	"EPS8"
"M1"	"ADRA2A"	"PTGER3"
"M1"	"ADRA2A"	"DOK6"
"M1"	"ADRA2A"	"ATP6V1H"
"M1"	"ADRA2A"	"PRMT2"
"M1"	"ADRA2A"	"ATG4D"
"M1"	"ADRA2A"	"SNAPC2"
"M1"	"ADRA2A"	"PCYOX1L"
"M1"	"ADRA2A"	"KDM4A"
"M1"	"ADRA2A"	"MPC2"
"M1"	"ADRA2A"	"ERCC2"
"M1"	"ADRA2A"	"C6orf118"
"M1"	"ADRA2A"	"EFEMP1"
"M1"	"ADRA2A"	"STK19"
"M1"	"ADRA2A"	"IARS2"
"M1"	"ADRA2A"	"ANXA5"
"M1"	"ADRA2A"	"GSN"
"M1"	"ADRA2A"	"SMYD5"
"M1"	"ADRA2A"	"BRI3"
"M1"	"ADRA2A"	"INHBE"
"M1"	"ADRA2A"	"ANO2"
"M1"	"ADRA2A"	"ATP5I"
"M1"	"ADRA2A"	"MDGA2"
"M1"	"PPP1CB"	"MYL3"
"M1"	"PPP1CB"	"GREM1"
"M1"	"PPP1CB"	"MYO7B"
"M1"	"LPA"	"SFRP2"
"M1"	"USP15"	"ASB4"
"M1"	"USP15"	"RELN"
"M1"	"CERS2"	"ASB4"
"M1"	"RORB"	"FBN1"
"M1"	"RORB"	"KPNA3"
"M1"	"RORB"	"STXBP3"
"M1"	"RORB"	"NFIB"
"M1"	"RORB"	"ABCE1"
"M1"	"RORB"	"CHMP2A"
"M1"	"RORB"	"JUP"
"M1"	"RORB"	"EEF1A2"
"M1"	"RORB"	"TAPBP"
"M1"	"RORB"	"TSG101"
"M1"	"RORB"	"KLC2"
"M1"	"RORB"	"SKI"
"M1"	"RORB"	"ACKR3"
"M1"	"RORB"	"TUBA1C"
"M1"	"RORB"	"MYO16"
"M1"	"RORB"	"SEL1L"
"M1"	"RORB"	"NEIL1"
"M1"	"RORB"	"BCAP29"
"M1"	"RORB"	"ITGB3"
"M1"	"RORB"	"EEF1B2"
"M1"	"RORB"	"KLHDC9"
"M1"	"RORB"	"APBB1IP"
"M1"	"RORB"	"CSRP3"
"M1"	"RORB"	"CTBS"
"M1"	"RORB"	"CSPG4"
"M1"	"RORB"	"PABPC3"
"M1"	"RORB"	"CHCHD4"
"M1"	"RORB"	"RAB5B"
"M1"	"RORB"	"PTP4A1"
"M1"	"RORB"	"RNF38"
"M1"	"RORB"	"PRKAB2"
"M1"	"RORB"	"RINT1"
"M1"	"RORB"	"BHLHB9"
"M1"	"RORB"	"BUB1B"
"M1"	"RORB"	"MECR"
"M1"	"RORB"	"EIF3I"
"M1"	"RORB"	"CD36"
"M1"	"RORB"	"IL17RB"
"M1"	"RORB"	"ATP1A3"
"M1"	"RORB"	"IL3"
"M1"	"RORB"	"PMPCA"
"M1"	"RORB"	"CREM"
"M1"	"RORB"	"MRGBP"
"M1"	"RORB"	"CASP3"
"M1"	"RORB"	"DLC1"
"M1"	"RORB"	"NBN"
"M1"	"RORB"	"RNF123"
"M1"	"RORB"	"DCAF17"
"M1"	"RORB"	"TEP1"
"M1"	"RORB"	"PPL"
"M1"	"RORB"	"CCR4"
"M1"	"RORB"	"ALCAM"
"M1"	"RORB"	"DGCR14"
"M1"	"RORB"	"TBCE"
"M1"	"RORB"	"CUL2"
"M1"	"RORB"	"PIAS2"
"M1"	"SRRM2"	"HOXA3"
"M1"	"SRRM2"	"PPP2R2C"
"M1"	"CEACAM5"	"CX3CR1"
"M1"	"CEACAM5"	"OLR1"
"M1"	"GSG2"	"SYT9"
"M1"	"ITGA8"	"CPAMD8"
"M1"	"ITGA8"	"AIFM3"
"M1"	"ITGA8"	"S100A3"
"M1"	"HNRNPH3"	"SYT9"
"M1"	"HNRNPH3"	"THNSL2"
"M1"	"HNRNPH3"	"SPAG6"
"M1"	"RUVBL2"	"PPP4R4"
"M1"	"RUVBL2"	"MGST1"
"M1"	"POP7"	"C8orf34"
"M1"	"WIF1"	"EXTL1"
"M1"	"WIF1"	"AQP1"
"M1"	"WIF1"	"CNDP1"
"M1"	"GRM4"	"GRIK1"
"M1"	"GRM4"	"SYT9"
"M1"	"GRM4"	"FXYD1"
"M1"	"MOV10"	"ASB4"
"M1"	"RPS4X"	"ASB4"
"M1"	"CRHBP"	"CXCL2"
"M1"	"EPHA4"	"ADAP1"
"M1"	"EPHA4"	"DDIT4L"
"M1"	"EPHA4"	"GREM1"
"M1"	"EPHA4"	"MYO7B"
"M1"	"EVC2"	"ARHGAP36"
"M1"	"EVC2"	"ADRA1D"
"M1"	"EVC2"	"EXTL1"
"M1"	"RAB27B"	"C10orf90"
"M1"	"GPI"	"FAT2"
"M1"	"ZNF91"	"CX3CR1"
"M1"	"FANCB"	"ART3"
"M1"	"C19orf47"	"C8orf34"
"M1"	"ACY3"	"XK"
"M1"	"ACY3"	"TUBA1C"
"M1"	"ACY3"	"TAF1A"
"M1"	"ACY3"	"TMED1"
"M1"	"ACY3"	"CSPG4"
"M1"	"ACY3"	"PTP4A1"
"M1"	"ACY3"	"LARP1"
"M1"	"ACY3"	"HAUS3"
"M1"	"ACY3"	"HSPE1"
"M1"	"ACY3"	"PIM2"
"M1"	"ACY3"	"HNRNPF"
"M1"	"ACY3"	"DCAF11"
"M1"	"ACY3"	"C8orf34"
"M1"	"ACY3"	"KIAA1429"
"M1"	"ACY3"	"EFEMP1"
"M1"	"ACY3"	"ORMDL3"
"M1"	"ACY3"	"HAUS1"
"M1"	"ACY3"	"DDA1"
"M1"	"ACY3"	"ACYP1"
"M1"	"ACY3"	"RAD52"
"M1"	"ACY3"	"CSNK1E"
"M1"	"ACY3"	"HIPK1"
"M1"	"ACY3"	"COL5A1"
"M1"	"ACY3"	"BNIPL"
"M1"	"ACY3"	"OMP"
"M1"	"ACY3"	"C1orf52"
"M1"	"ACY3"	"KRTAP12-1"
"M1"	"ACY3"	"TRIM38"
"M1"	"ACY3"	"TBX22"
"M1"	"ACY3"	"LGMN"
"M1"	"ACY3"	"HHLA3"
"M1"	"ACY3"	"ETS1"
"M1"	"ACY3"	"CHORDC1"
"M1"	"ACY3"	"FRS2"
"M1"	"ACY3"	"ADA"
"M1"	"ACY3"	"PSMC4"
"M1"	"ACY3"	"FBXL13"
"M1"	"ACY3"	"CACNB3"
"M1"	"ACY3"	"POU3F2"
"M1"	"ACY3"	"RAP1GAP"
"M1"	"ACY3"	"MTM1"
"M1"	"ACY3"	"C20orf194"
"M1"	"ACY3"	"CDH7"
"M1"	"ACY3"	"C10orf55"
"M1"	"ACY3"	"TMEM108"
"M1"	"ACY3"	"KIAA1468"
"M1"	"ACY3"	"EXD2"
"M1"	"ACY3"	"TRIM3"
"M1"	"ACY3"	"C4orf27"
"M1"	"ACY3"	"OLFML3"
"M1"	"ACY3"	"ZSWIM1"
"M1"	"ACY3"	"ZYX"
"M1"	"ACY3"	"RBBP9"
"M1"	"ACY3"	"MEIG1"
"M1"	"ACY3"	"MYOZ2"
"M1"	"ACY3"	"UBE2G1"
"M1"	"ACY3"	"PCDHAC2"
"M1"	"ACY3"	"PTGS2"
"M1"	"ACY3"	"HSD11B1L"
"M1"	"ACY3"	"RABEPK"
"M1"	"ACY3"	"RELL1"
"M1"	"ACY3"	"EPB41L1"
"M1"	"ACY3"	"PKHD1"
"M1"	"ACY3"	"FGA"
"M1"	"ACY3"	"SOX13"
"M1"	"SLC9A3"	"PADI2"
"M1"	"ZNF251"	"SYT9"
"M1"	"ZNF566"	"ASB4"
"M1"	"ASB4"	"STARD9"
"M1"	"ASB4"	"WBP2"
"M1"	"ASB4"	"LAMC1"
"M1"	"ASB4"	"RRP1B"
"M1"	"ASB4"	"MTOR"
"M1"	"ASB4"	"HNRNPL"
"M1"	"ASB4"	"TARBP2"
"M1"	"ASB4"	"PSMD1"
"M1"	"ASB4"	"CCNB2"
"M1"	"ASB4"	"TBRG1"
"M1"	"ASB4"	"RASA3"
"M1"	"ASB4"	"WDR26"
"M1"	"ASB4"	"AHRR"
"M1"	"ASB4"	"CBLL1"
"M1"	"ASB4"	"MPPED1"
"M1"	"ASB4"	"PTP4A1"
"M1"	"ASB4"	"TGFBRAP1"
"M1"	"ASB4"	"REM1"
"M1"	"ASB4"	"DDX49"
"M1"	"ASB4"	"SYT9"
"M1"	"ASB4"	"TP53BP2"
"M1"	"ASB4"	"MYO1G"
"M1"	"ASB4"	"ZFPM2"
"M1"	"ASB4"	"TRIM34"
"M1"	"ASB4"	"KLHL3"
"M1"	"ASB4"	"TNFRSF10B"
"M1"	"ASB4"	"SFPQ"
"M1"	"ASB4"	"IL1RN"
"M1"	"ASB4"	"NOB1"
"M1"	"ASB4"	"ZFHX3"
"M1"	"ASB4"	"PXMP2"
"M1"	"ASB4"	"TJAP1"
"M1"	"ASB4"	"TOMM7"
"M1"	"ASB4"	"ANAPC11"
"M1"	"ASB4"	"HDHD3"
"M1"	"ASB4"	"ENKUR"
"M1"	"ASB4"	"CRYBB2"
"M1"	"ASB4"	"BRI3"
"M1"	"ASB4"	"RDH14"
"M1"	"ASB4"	"ARFGAP2"
"M1"	"ASB4"	"ECE1"
"M1"	"ASB4"	"HIRA"
"M1"	"ASB4"	"IPMK"
"M1"	"NHLH2"	"PFN2"
"M1"	"NHLH2"	"USP33"
"M1"	"NHLH2"	"AGRN"
"M1"	"NHLH2"	"TSGA10"
"M1"	"NHLH2"	"KLHDC9"
"M1"	"NHLH2"	"PRF1"
"M1"	"NHLH2"	"VPS28"
"M1"	"NHLH2"	"MPPED1"
"M1"	"NHLH2"	"RAB5B"
"M1"	"NHLH2"	"PTP4A1"
"M1"	"NHLH2"	"RFXAP"
"M1"	"NHLH2"	"CCR4"
"M1"	"NHLH2"	"SCN1A"
"M1"	"NHLH2"	"NARFL"
"M1"	"NHLH2"	"C1orf94"
"M1"	"NHLH2"	"BAIAP2L1"
"M1"	"NHLH2"	"HMGB2"
"M1"	"NHLH2"	"ZNF594"
"M1"	"NHLH2"	"WDR82"
"M1"	"NHLH2"	"SH3D19"
"M1"	"NHLH2"	"RSPO2"
"M1"	"NHLH2"	"FRYL"
"M1"	"NHLH2"	"SDCBP2"
"M1"	"NHLH2"	"HNF1A"
"M1"	"NHLH2"	"G2E3"
"M1"	"NHLH2"	"CD40LG"
"M1"	"NHLH2"	"SRSF1"
"M1"	"NHLH2"	"RBM25"
"M1"	"NHLH2"	"PDE1C"
"M1"	"NHLH2"	"EIF3F"
"M1"	"NHLH2"	"KDM5D"
"M1"	"NHLH2"	"CEP135"
"M1"	"CDC42EP5"	"CYP4F11"
"M1"	"ARHGAP36"	"FYCO1"
"M1"	"ARHGAP36"	"XK"
"M1"	"ARHGAP36"	"SYTL4"
"M1"	"ARHGAP36"	"CEP97"
"M1"	"ARHGAP36"	"POU1F1"
"M1"	"ARHGAP36"	"MUSTN1"
"M1"	"ARHGAP36"	"RBM10"
"M1"	"ARHGAP36"	"SNRPB2"
"M1"	"ARHGAP36"	"BGN"
"M1"	"ARHGAP36"	"NANOG"
"M1"	"ARHGAP36"	"NPAS4"
"M1"	"ARHGAP36"	"DSN1"
"M1"	"ARHGAP36"	"IL9R"
"M1"	"ARHGAP36"	"BAIAP2L1"
"M1"	"ARHGAP36"	"PPP1R3G"
"M1"	"ARHGAP36"	"EME2"
"M1"	"ARHGAP36"	"SNX5"
"M1"	"ARHGAP36"	"TTLL5"
"M1"	"ARHGAP36"	"WDR83"
"M1"	"ARHGAP36"	"PAX1"
"M1"	"ARHGAP36"	"COMMD8"
"M1"	"ARHGAP36"	"SAV1"
"M1"	"ARHGAP36"	"GDPGP1"
"M1"	"ARHGAP36"	"SEPT2"
"M1"	"ARHGAP36"	"INIP"
"M1"	"ARHGAP36"	"TYMP"
"M1"	"ARHGAP36"	"ZNF518B"
"M1"	"ARHGAP36"	"MYD88"
"M1"	"ARHGAP36"	"RPLP2"
"M1"	"HNRNPR"	"C8orf34"
"M1"	"RNF43"	"POLR1D"
"M1"	"RNF43"	"SKI"
"M1"	"RNF43"	"TAF1A"
"M1"	"RNF43"	"LUC7L3"
"M1"	"RNF43"	"ARHGEF7"
"M1"	"RNF43"	"CHUK"
"M1"	"RNF43"	"KHDRBS2"
"M1"	"RNF43"	"UQCRC2"
"M1"	"RNF43"	"PRTN3"
